ENSG,Gene,Uniprot,Nucleus,Nucleoplasm,Nuclear.bodies,Nuclear.speckles,Nuclear.membrane,Nucleoli,Nucleoli..Fibrillar.center.,Cytosol,Cytoplasmic.bodies,Rods.and.Rings,Lipid.droplets,Aggresome,Mitochondria,Microtubules,Microtubule.ends,Microtubule.organizing.center,Centrosome,Mitotic.spindle,Cytokinetic.bridge,Midbody,Midbody.ring,Intermediate.filaments,Actin.filaments,Focal.Adhesions,Endoplasmic.reticulum,Golgi.apparatus,Vesicles,Plasma.membrane,Cell.Junctions,Reliability,IF.location.score,IF.main.protein.location,IF.additional.protein.location,HyperLOPIT.location
ENSG00000222011,FAM185A,Q8N0U4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000146067,FAM193B,Q96PV7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Approved",Nucleus,Nucleoli,
ENSG00000163946,FAM208A,Q9UK61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000173065,FAM222B,Q8WU58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000196937,FAM3C,Q92520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000071859,FAM50A,Q14320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000145945,FAM50B,Q9Y247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytokinetic bridge: Validated",Nucleoplasm,"Cytokinetic bridge",
ENSG00000128923,FAM63B,Q8NBR6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000129195,FAM64A,Q9BSJ6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Supported;Cytosol: Approved",Nucleus,Nucleoli;Cytosol,
ENSG00000140525,FANCI,Q9NVI1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000197601,FAR1,Q8WVX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,PEROXISOME
ENSG00000169710,FASN,P49327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated",Cytosol,"Plasma membrane",unknown
ENSG00000105202,FBL,P22087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli (Fibrillar center): Validated","Nucleoli (Fibrillar center)",,NUCLEUS
ENSG00000005812,FBXL3,Q9UKT7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear bodies: Validated","Nuclear bodies",,
ENSG00000130475,FCHO1,O14526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,
ENSG00000137714,FDX1,P10109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000161513,FDXR,P22570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000113578,FGF1,P05230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000091483,FH,P07954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000115641,FHL2,Q14192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Validated,"Actin filaments: Validated;Focal Adhesions: Validated","Actin filaments;Focal Adhesions",,unknown
ENSG00000145216,FIP1L1,Q6UN15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000214253,FIS1,Q9Y3D6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000004478,FKBP4,Q02790,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Cytosol,Nucleoplasm,CYTOSOL
ENSG00000096060,FKBP5,Q13451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000196924,FLNA,P21333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Validated,"Actin filaments: Validated;Cytosol: Validated;Plasma membrane: Validated","Actin filaments;Cytosol;Plasma membrane",,unknown
ENSG00000102081,FMR1,Q06787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000109920,FNBP4,Q8N3X1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,NUCLEUS
ENSG00000175592,FOSL1,P15407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000075426,FOSL2,P15408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000118689,FOXO3,O43524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000114861,FOXP1,Q9H334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000108592,FTSJ3,Q8IY81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000162613,FUBP1,Q96AE4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000089280,FUS,P35637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000196371,FUT4,P22083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000033170,FUT8,Q9BYC5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated;Cytosol: Validated",Cytosol,"Golgi apparatus",GOLGI
ENSG00000114416,FXR1,P51114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000163820,FYCO1,Q9BQS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000010810,FYN,P06241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Plasma membrane",Cytosol,
ENSG00000145907,G3BP1,Q13283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000138757,G3BP2,Q9UN86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000154727,GABPA,Q06546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000178950,GAK,O14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Validated,"Golgi apparatus: Validated;Vesicles: Validated","Golgi apparatus;Vesicles",,unknown
ENSG00000143641,GALNT2,Q10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,GOLGI
ENSG00000109586,GALNT7,Q86SF2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleus: Uncertain;Golgi apparatus: Validated","Golgi apparatus",Nucleus,GOLGI
ENSG00000172020,GAP43,P17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,
ENSG00000111640,GAPDH,P04406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,unknown
ENSG00000167491,GATAD2A,Q86YP4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000143614,GATAD2B,Q8WXI9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000179562,GCC1,Q96CN9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Validated,"Golgi apparatus: Validated;Cytosol: Validated;Plasma membrane: Validated","Golgi apparatus","Cytosol;Plasma membrane",
ENSG00000135968,GCC2,Q8IWJ2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleoplasm: Supported;Golgi apparatus: Validated","Golgi apparatus",Nucleoplasm,unknown
ENSG00000089154,GCN1,Q92616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000082516,GEMIN5,Q8TEQ6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear bodies: Supported;Cytosol: Validated",Cytosol,"Nuclear bodies",unknown
ENSG00000127554,GFER,P55789,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated;Mitochondria: Validated",Cytosol;Mitochondria,,MITOCHONDRIA
ENSG00000103365,GGA2,Q9UJY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000204120,GIGYF2,Q6Y7W6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000181938,GINS3,Q9BRX5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000108262,GIT1,Q9Y2X7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Validated,"Focal Adhesions: Validated;Cytosol: Validated","Focal Adhesions;Cytosol",,unknown
ENSG00000090863,GLG1,Q92896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Supported","Golgi apparatus",,GOLGI
ENSG00000023572,GLRX2,Q9NS18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000151948,GLT1D1,Q96MS3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000105373,GLTSCR2,Q9NZM5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000140632,GLYR1,Q49A26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear speckles: Supported",Nucleoplasm,"Nuclear speckles",NUCLEUS-CHROMATIN
ENSG00000162419,GMEB1,Q9Y692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000101216,GMEB2,Q9UKD1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000089639,GMIP,Q9P107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Plasma membrane: Approved",Nucleoplasm;Cytosol,"Plasma membrane",
ENSG00000112312,GMNN,O75496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000204628,GNB2L1,P63244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,"RIBOSOME 40S"
ENSG00000134697,GNL2,Q13823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000163938,GNL3,Q9BVP2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated;Nuclear bodies: Approved",Nucleoli,"Nuclear bodies",NUCLEUS
ENSG00000136935,GOLGA1,Q92805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000167110,GOLGA2,Q08379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,NUCLEUS
ENSG00000173230,GOLGB1,Q14789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000173905,GOLIM4,O00461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,GOLGI
ENSG00000135052,GOLM1,Q8NBJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000116580,GON4L,Q3T8J9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Validated","Nucleoplasm;Nuclear bodies",,
ENSG00000047932,GOPC,Q9HD26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated;Cytosol: Supported","Golgi apparatus",Cytosol,unknown
ENSG00000120370,GORAB,Q5T7V8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleus: Supported;Golgi apparatus: Validated;Cytosol: Validated","Golgi apparatus",Nucleus;Cytosol,unknown
ENSG00000115806,GORASP2,Q9H8Y8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,unknown
ENSG00000068394,GPKOW,Q92917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000013588,GPRC5A,Q8NFJ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Validated,"Vesicles: Validated;Plasma membrane: Validated","Vesicles;Plasma membrane",,PM
ENSG00000134317,GRHL1,Q9NZI5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Validated,"Nucleus: Validated;Golgi apparatus: Validated;Vesicles: Validated",Nucleus,"Golgi apparatus;Vesicles",
ENSG00000030582,GRN,P28799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Validated,"Endoplasmic reticulum: Validated;Vesicles: Validated","Endoplasmic reticulum;Vesicles",,unknown
ENSG00000164284,GRPEL2,Q8TAA5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000126010,GRPR,P30550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,
ENSG00000132463,GRSF1,Q12849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000147697,GSDMC,Q9BYG8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000082701,GSK3B,P49841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,unknown
ENSG00000153767,GTF2E1,P29083,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Uncertain",Nucleus,Cytosol,NUCLEUS
ENSG00000197265,GTF2E2,P29084,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Supported",Nucleoplasm,Cytosol,NUCLEUS
ENSG00000125651,GTF2F1,P35269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Validated,"Nucleus: Validated;Cell Junctions: Supported",Nucleus,"Cell Junctions",NUCLEUS
ENSG00000110768,GTF2H1,P32780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000263001,GTF2I,P78347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000148308,GTF3C5,Q9Y5Q8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000172432,GTPBP2,Q9BX10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000107937,GTPBP4,Q9BZE4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear membrane: Approved;Nucleoli: Validated",Nucleoli,"Nuclear membrane",NUCLEUS
ENSG00000163607,GTPBP8,Q8N3Z3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000184897,H1FX,Q92522,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,NUCLEUS-CHROMATIN
ENSG00000099284,H2AFY2,Q9P0M6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS-CHROMATIN
ENSG00000132475,H3F3B,P84243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000074696,HACD3,Q9P035,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Nuclear membrane: Uncertain;Endoplasmic reticulum: Validated;Cytosol: Uncertain;Mitochondria: Uncertain","Endoplasmic reticulum","Nuclear membrane;Cytosol;Mitochondria",ER
ENSG00000084754,HADHA,P40939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000180423,HARBI1,Q96MB7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,
ENSG00000170445,HARS,P12081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000128708,HAT1,O14929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000105856,HBP1,O60381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear speckles: Validated","Nuclear speckles",,
ENSG00000004961,HCCS,P53701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000116478,HDAC1,Q13547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000196591,HDAC2,Q92769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,NUCLEUS
ENSG00000143321,HDGF,P51858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000119285,HEATR1,Q9H583,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli (Fibrillar center): Validated;Mitochondria: Validated","Nucleoli (Fibrillar center)",Mitochondria,NUCLEUS
ENSG00000186834,HEXIM1,O94992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Nucleoplasm: Validated;Vesicles: Validated",Nucleoplasm,Vesicles,unknown
ENSG00000185359,HGS,O14964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Cytosol: Supported;Vesicles: Validated",Vesicles,Cytosol,PM
ENSG00000137133,HINT2,Q9BX68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,unknown
ENSG00000127946,HIP1,O00291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,unknown
ENSG00000130787,HIP1R,O75146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Validated,"Vesicles: Validated;Cytosol: Validated;Plasma membrane: Validated","Vesicles;Cytosol;Plasma membrane",,unknown
ENSG00000100084,HIRA,P54198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
